draw_date,draw_date_text,year_be,first_prize,first_prize_digits,last3_numbers,last2_number,near_first_prize,special_first_prize_raw,prize2_numbers,prize3_numbers,prize4_numbers,prize5_numbers,has_detail_section,source_url,source_file
2008-02-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กุมภาพันธ์ 2551,2551,137054,6,344|512|630|892,80,137053|137055,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 24 หมายเลข 137054 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 57 หมายเลข 137054,121350|382340|636700|852781|895660,031362|160005|418154|564885|766634|058739|342122|457652|601264|991525,010557|278009|415687|613485|811633|035028|280374|437085|616081|822682|088249|294766|450689|696078|840313|226568|327074|464933|703597|860177|233388|328095|467385|725142|877266|246116|334979|516273|768307|907552|254935|336784|526304|776919|928077|255326|343880|536707|797254|966293|267153|380973|561457|801211|970264|275055|413856|566679|805806|989587,001496|198628|347296|576192|832300|019378|203676|348058|615330|845597|021267|211510|370386|641800|848269|039326|226706|385476|650633|888742|053694|241453|398065|655669|890087|059746|253410|402179|663751|893295|072510|262140|423140|686031|905415|087450|273819|430009|725625|907567|087779|284200|436510|735569|909417|111838|294448|436721|753127|910078|122409|311017|437694|756828|914813|127530|311608|440297|757975|928530|128849|312928|450452|763384|941150|130382|314399|465450|767404|947159|135208|317066|493260|780510|958036|135956|327047|493723|799843|964152|156971|327636|526542|804274|965967|171995|333706|547859|808576|970376|195942|336340|556656|816804|973390|197139|340706|563147|826752|976228,True,https://myhora.com/lottery/result-16-02-2551.aspx,2008-02-16-BE2551.html
2008-02-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กุมภาพันธ์ 2551,2551,212684,6,311|472|732|796,26,212683|212685,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 28 หมายเลข 212684 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 66 หมายเลข 212684,141994|178839|280031|494946|690715,120195|277212|674628|713229|854543|160954|530379|677649|784679|967670,009048|240005|431628|595435|770119|024745|242933|433700|596018|770529|046717|261446|445968|641606|783217|139077|265662|457435|644786|840857|157712|293838|470375|664760|845608|161516|315696|517747|698998|862985|175520|353086|522639|700408|939519|178737|367973|547573|736864|942594|191803|374475|555859|748866|958533|227758|412654|569939|751662|973186,019394|221388|358280|586293|721310|039222|224352|366080|601758|722281|042573|230685|371986|615574|730264|044172|231235|380504|622684|734382|045587|237360|397442|626618|740433|048105|237864|415332|635635|748106|095342|238480|422611|653153|758457|097011|250658|430640|658560|776867|097685|254998|449429|665101|780009|102704|265628|453428|676369|801913|106068|285211|456150|676857|820714|132279|294194|476899|682995|822837|136339|295938|503650|683095|832870|143981|300378|538506|684149|837458|155783|306180|546466|689141|844697|174749|309134|549111|691540|860882|195313|330767|553122|695059|867098|197468|354199|555697|704762|891918|201988|355849|558178|705885|947118|216924|355884|571842|714079|971788,True,https://myhora.com/lottery/result-01-02-2551.aspx,2008-02-01-BE2551.html
2008-01-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มกราคม 2551,2551,556010,6,413|548|942|965,81,556011|556009,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 19 หมายเลข 556010 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 57 หมายเลข 556010,202050|225627|403619|452222|600007,042455|441894|710785|897405|926806|278838|555549|865973|911632|956459,003879|181812|405429|596679|843043|011200|183136|418860|600336|886393|032784|210490|448402|613371|886934|039320|212364|494983|655093|895232|048622|218770|496771|690072|928473|070976|227241|521467|723905|929398|087215|229950|566881|780145|931536|099526|377657|578760|812227|964802|128568|382334|588707|813554|976924|138343|387494|595362|837712|983884,000665|190875|433934|584689|800916|019190|206241|447036|586489|810400|020480|211733|449829|589011|837525|023470|227616|470033|592152|848987|024051|252327|487525|593089|856997|046642|276900|499626|597701|866115|049260|283280|505293|604824|874164|053668|283966|516001|637322|877429|054914|289271|516208|645534|882402|081540|307925|525459|647431|906809|088973|308706|525796|663755|909533|090451|325848|526358|670397|916937|097480|367285|528665|676200|957808|102053|396296|529280|688867|977456|113990|396823|533980|694545|977574|123224|400355|535908|709155|983268|128904|413769|538525|715510|987625|136588|417253|569142|725663|988835|138627|422668|576817|745224|989666|156802|433113|581985|764817|994328,True,https://myhora.com/lottery/result-16-01-2551.aspx,2008-01-16-BE2551.html
2007-12-30,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 30 ธันวาคม 2550,2550,595411,6,267|490|741|787,81,159541|595412,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 17 หมายเลข 595411 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 53 หมายเลข 595411,096352|475790|554026|640389|664166,068426|433775|601089|670767|911213|281618|544761|627242|905828|937016,000627|289654|388066|594169|692395|070197|298722|389478|604751|785367|087623|300890|414854|609466|835662|109899|314213|420235|609620|848485|145378|327313|420702|612484|900920|221989|332900|479388|612669|910833|239631|336065|527205|645009|947664|244419|344497|527270|669702|947832|266700|359930|543238|687804|968720|279503|364559|587551|690796|981806,012305|160130|411840|636378|776677|021380|164327|420981|639722|776839|044171|187799|434561|655439|779242|044286|196259|453810|666683|785849|047152|199796|472581|681078|807469|052034|205810|475049|703853|814166|064647|211950|483284|706274|817802|069786|228294|506051|707455|819453|074586|248154|512616|709881|857069|081222|263404|514568|715677|863832|090655|271074|518594|729871|865080|100509|283212|523140|731173|877602|111009|299927|549139|740213|880051|113884|302585|558436|740260|893583|121723|328945|571121|745919|900874|124773|346084|574152|747068|926511|139360|372102|605770|754814|928981|142285|389837|609526|760967|965838|142983|400652|625954|768785|985789|146287|401804|626473|771707|995125,True,https://myhora.com/lottery/result-30-12-2550.aspx,2007-12-30-BE2550.html
2007-12-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ธันวาคม 2550,2550,513501,6,425|432|460|702,96,151350|513502,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 18 หมายเลข 513501 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 58 หมายเลข 513501,516782|605291|725318|839197|865606,044626|198394|403764|476951|571813|121098|357888|439671|568590|911261,000251|151974|300213|534933|848466|003438|184397|304575|566963|900891|038845|232776|336147|575822|903216|039350|251030|345125|635644|930038|063963|252474|359040|658524|939659|078378|258369|374233|688066|942741|081563|260385|377695|705177|962272|089479|267342|382050|714371|973495|090525|268875|467596|761063|988431|113990|292358|475008|806897|996457,023535|199101|402176|622275|777709|025376|206189|403381|638153|790048|031543|206648|426174|640597|799497|034568|236533|434339|642535|809896|041889|252428|444399|643602|817228|043382|257386|445981|648338|834205|045061|265268|451903|648386|898382|045530|266703|460922|666548|912656|063861|267814|467774|670083|912914|069224|269730|481725|672053|926406|076232|286995|511196|678244|929214|097377|299914|511658|680541|930548|101468|309537|516066|684376|941123|106227|338908|555287|700751|941382|112620|344812|568709|713668|941552|126564|366039|579491|719907|965057|135278|368492|580620|720108|965560|142461|372801|585887|730093|972535|150429|378516|599325|738598|996120|170698|383158|616969|757638|999978,True,https://myhora.com/lottery/result-16-12-2550.aspx,2007-12-16-BE2550.html
2007-12-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ธันวาคม 2550,2550,113410,6,418|485|627|659,18,113409|113411,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 07 หมายเลข 113410 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 59 หมายเลข 113410,649320|730224|775857|809782|916738,071443|165883|355375|391620|833247|151772|273768|369190|421744|982277,128613|212667|379875|561992|788943|131148|213091|388579|567147|815943|140843|267183|393926|598388|852268|147695|285312|401386|632425|855902|158012|286396|442808|636254|859656|166031|287909|471803|663928|888954|166545|293750|480545|672735|909567|198826|300508|496521|740146|921725|203869|302757|544231|751903|926377|212614|374693|561909|760279|941622,016676|171415|367091|614308|796093|040926|172040|367974|620618|796512|045739|174539|379014|631494|805345|052128|181086|393686|633943|823134|053942|187428|398703|650539|825964|063104|197785|400241|656561|871309|083371|226817|422873|661112|876162|087468|237699|461349|664525|884986|088360|271069|476734|673082|903012|107757|283707|492397|673949|914648|123707|320273|496595|674767|924925|124131|321583|521320|677177|947467|127058|321810|525977|677542|948890|127641|323782|532030|686749|963722|130283|325253|590568|706382|979309|132472|332634|592875|707442|984033|148445|344837|598982|718220|985541|155659|363241|600140|721175|988191|161643|363692|601569|740960|991813|164642|366730|612039|775377|996768,True,https://myhora.com/lottery/result-01-12-2550.aspx,2007-12-01-BE2550.html
2007-11-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤศจิกายน 2550,2550,562481,6,130|198|752|844,73,156248|562482,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 14 หมายเลข 562481 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 55 หมายเลข 562481,199369|336120|355842|612981|953231,110918|185833|291944|506406|836000|162874|282748|460561|578120|873367,078107|233415|432240|657202|754595|111851|248274|445423|675822|795914|117601|254017|468868|696858|822851|146349|265138|499135|716672|829864|186249|347515|518597|717699|843708|193019|349074|559629|726346|853399|200507|387770|567012|734881|871108|205455|390088|600053|749400|938242|222715|414328|638920|751451|977964|225726|432232|646689|751939|992752,010208|329808|515861|702107|902075|013299|336541|530632|705987|907804|014050|344503|544720|716210|909698|031730|373997|552828|736798|932347|044543|381955|556799|747618|933473|054358|399221|564379|754085|939992|059813|400969|568084|756493|940234|065240|403309|570047|776078|942706|069880|419379|570550|779154|948959|116467|420149|573219|808212|949749|131807|436036|583174|813887|951130|143184|436191|592677|817901|951223|152349|450614|611905|830807|951931|178913|471201|621898|837054|957876|191565|471997|649476|840576|965699|230688|472968|653827|856659|974753|234904|484315|657751|861233|987423|251885|486426|680370|868134|992543|272354|492386|687058|872442|995818|318661|496482|696792|882174|996454,True,https://myhora.com/lottery/result-16-11-2550.aspx,2007-11-16-BE2550.html
2007-11-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 พฤศจิกายน 2550,2550,927907,6,213|277|524|648,88,192790|927908,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 12 หมายเลข 927907 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 53 หมายเลข 927907,022019|297392|307599|391781|533515,011886|322133|609474|726093|755791|152808|324666|633274|750887|848203,023097|135025|368481|522701|765846|024917|148336|388247|597177|780092|059859|148774|388500|604598|790334|069661|171857|415369|627192|817338|078425|193799|423703|629508|882248|090595|250061|424900|654166|917568|099798|289024|441618|654325|929536|110752|308458|454459|695677|950978|113662|310437|470209|719608|958408|131288|346874|519306|731644|962830,003776|199593|460112|655120|855505|010490|200853|485915|665114|863449|011165|226113|496469|667736|867218|075551|227571|512022|680542|871891|078512|235117|517053|683040|885102|088499|240644|521187|684738|908571|097587|296323|536917|687805|909672|098127|308013|561411|689031|910482|103075|345320|566827|705233|912379|117173|345969|573186|712974|917586|128817|359554|588595|730603|918257|136505|362273|598624|745324|929528|143388|377896|601512|748362|931779|146865|384409|609289|752904|933805|149028|384449|611044|770584|939463|149701|401644|626370|804393|964115|156198|402458|631793|806641|969305|159955|433649|638575|807624|978116|183745|437336|639535|811354|984394|185421|450012|650253|814372|988309,True,https://myhora.com/lottery/result-01-11-2550.aspx,2007-11-01-BE2550.html
2007-10-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ตุลาคม 2550,2550,032988,6,158|663|685|846,48,103298|032989,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 30 หมายเลข 032988 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 61 หมายเลข 032988,205817|249853|280278|658543|661597,002589|220980|300384|581249|757581|040229|267895|303461|678984|960638,066717|211022|472364|691355|845840|071628|220993|477362|716725|845946|080463|230276|479292|734001|875258|105301|237179|482041|752927|892669|131041|243426|488108|781530|903168|150884|291184|598532|785681|920515|158348|426322|634145|823364|949363|187183|441983|641337|824166|989425|190237|444535|645028|825453|990474|208303|456785|659756|845657|995262,015416|243864|409629|589208|809529|018855|247813|411067|598532|822661|021355|247912|417504|606114|828640|028135|252996|433139|621160|829536|074524|262177|444411|627677|830596|089207|268136|445822|634869|879259|111203|272581|452513|642955|882439|115791|279439|460043|643405|887267|122543|289103|461247|657989|896361|126347|302327|479531|690660|905935|156815|305548|497949|700852|911048|160864|318286|513086|746888|923553|162770|327070|521143|752272|936694|179148|355833|524843|762808|953833|185923|371218|534077|778502|964053|197200|387129|550259|783762|965464|199959|398062|575286|787652|976153|218104|400525|576119|791874|980051|219541|403633|576502|792482|993195|226258|405910|586163|800258|995898,True,https://myhora.com/lottery/result-16-10-2550.aspx,2007-10-16-BE2550.html
2007-10-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ตุลาคม 2550,2550,430667,6,090|104|126|667,76,430666|430668,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 08 หมายเลข 430667 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 57 หมายเลข 430667,006124|015387|512579|687471|808648,022422|317639|412561|703135|930359|297380|376253|599842|780665|996901,028264|355142|464745|638717|804572|082381|358021|497756|646830|809659|100494|382932|571175|662351|809722|121569|388120|580290|666273|820739|154036|392994|582738|684060|826853|180746|404245|598998|698694|843739|203177|421926|611849|718350|880947|216671|432665|614140|738086|922286|243722|452127|627639|767029|928235|272130|458075|630464|774716|949873,000368|173818|425317|595408|819317|004355|189971|429646|601574|819833|004455|194148|441116|618830|834762|023966|202125|454568|625621|836858|030172|205735|463895|647539|838609|032936|206265|464291|663620|842343|033506|217180|468152|672516|858394|050607|219556|468636|682141|862821|105672|248475|471093|683367|864469|105765|252864|471183|710962|873507|110741|259636|472655|716671|880923|117977|288819|479740|760656|886942|123579|293683|484152|775320|888012|126669|298355|512135|781571|898518|151487|300895|514517|785890|906488|155448|340042|515312|794295|906726|158101|348998|552290|800976|943199|158236|355668|552383|803596|953187|163385|361497|576964|807179|971390|166443|389536|585961|808610|978375,True,https://myhora.com/lottery/result-01-10-2550.aspx,2007-10-01-BE2550.html
2007-09-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กันยายน 2550,2550,499336,6,247|273|604|608,45,499335|499337,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 19 หมายเลข 499336 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 58 หมายเลข 499336,001292|173159|197282|432873|898540,037505|110027|352813|527459|681025|059588|241159|356628|543347|797084,015441|231032|372908|552981|747095|016755|270621|379502|618618|773606|024688|271960|480165|622688|803000|069118|276386|480309|625193|824001|139446|283902|483642|628273|881902|146580|283946|484261|633228|902784|155927|304573|486446|640732|932848|187270|321818|503565|655738|960063|216538|340414|534693|705827|962908|220859|363738|546287|706467|988716,035875|259467|437978|571542|767538|055176|272262|461656|595658|783316|062722|291044|462321|605785|792399|075119|325978|494671|618570|794068|098727|349634|495364|629302|809737|103296|361311|514355|640475|820828|106043|368014|521556|646318|828695|122396|376158|524439|648489|830060|135883|383035|531366|660362|842129|139929|389459|535224|667887|857971|150747|394254|538695|683865|860492|157556|402032|539709|699183|870907|190352|406879|540182|699481|880965|216809|407782|547938|708147|889513|218761|408234|548594|711543|891309|221382|414574|563887|711732|893025|233109|418777|567193|712761|903567|236605|425475|568553|719960|943489|248343|425633|569922|729975|981157|254749|427974|570971|745105|983561,True,https://myhora.com/lottery/result-16-09-2550.aspx,2007-09-16-BE2550.html
2007-09-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กันยายน 2550,2550,331810,6,293|505|518|520,69,331809|331811,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 25 หมายเลข 331810 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 65 หมายเลข 331810,032855|201173|468006|596982|829622,065853|205126|302340|591667|869741|108866|235925|318755|723637|873253,014549|166475|462556|697912|807623|045407|186449|472000|707437|810452|046435|262207|488710|731812|824460|069834|278890|493826|733084|841770|083637|281567|504037|735290|849424|099505|289428|510983|761431|888214|106412|323823|513714|765130|896983|126204|352664|558961|767516|947156|138174|387013|578882|783877|969177|149911|457641|642285|794574|987226,034296|262523|398797|625325|812969|044713|263783|398900|646665|827581|048103|266142|406055|652920|843373|064031|274984|414275|654522|892187|067414|278338|424318|660184|894287|084459|285467|439678|662743|894832|085958|298931|478782|672976|895213|094589|339877|491521|678423|896351|104562|348158|493983|693306|901697|109929|350012|499684|699976|908679|116973|360380|514985|723941|921373|123934|375038|543638|728138|926461|135861|376810|552117|751504|956584|140826|378912|556600|756156|960529|149125|379894|557057|775485|969204|171867|380521|561621|779967|978720|172155|380935|585666|789646|978889|204269|386100|589643|798027|986455|209468|386304|606405|804256|992178|244533|394411|625114|807321|997252,True,https://myhora.com/lottery/result-01-09-2550.aspx,2007-09-01-BE2550.html
2007-08-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 สิงหาคม 2550,2550,476207,6,234|236|312|424,93,476206|476208,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 02 หมายเลข 476207 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 60 หมายเลข 476207,143757|397183|535831|567679|727010,031561|554307|581109|626686|934557|221473|565189|620614|860334|978246,003445|262865|402539|547039|767197|121584|280642|412069|569421|772832|127286|290903|424496|626334|805274|140357|303870|441479|628315|828454|149360|306575|460756|660645|838551|171283|323047|469165|742878|879166|185283|353599|480408|745069|897567|236288|354307|485060|754377|945595|236903|365345|526969|758573|987746|241774|368189|538003|765910|991105,002564|201625|328753|563282|755795|004252|232863|348181|564291|757277|016134|252487|349192|567971|764728|041062|257916|363960|594547|769630|043318|261053|372392|595473|771235|063952|266120|376490|598778|789040|095438|267047|380482|600554|808860|098915|267127|384371|601489|839892|100345|269497|387665|619635|851046|111364|275064|389763|630152|858926|116349|289663|408805|676257|867771|130246|293945|413608|680194|895261|133427|299207|415852|688900|900697|136187|300386|429241|704763|913050|137066|300412|431746|709490|914323|139704|303130|456506|716470|925171|148259|304998|487069|721272|933926|159588|307606|489801|729124|943150|162187|317995|528981|740176|954829|174263|327305|560824|751135|965407,True,https://myhora.com/lottery/result-16-08-2550.aspx,2007-08-16-BE2550.html
2007-08-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 สิงหาคม 2550,2550,429924,6,006|048|885|962,29,429923|429925,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 02 หมายเลข 429924 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 60 หมายเลข 429924,078456|324010|329322|843141|988774,110266|429048|570632|713063|922646|424552|539608|651334|797276|925945,001574|174084|411589|538755|742348|003990|177779|428215|556050|743389|049118|192910|432237|569011|781998|071504|211568|438181|571297|840558|073518|250628|457975|595582|905928|094167|273571|466232|627566|960556|103068|288030|474990|660235|972816|156253|299390|480211|666441|989569|160813|385753|508100|672933|993075|163995|407915|514470|709003|997365,017180|229869|433233|620541|792055|027980|234617|434663|639292|808849|044254|246790|445816|643208|848301|051464|251957|450904|648050|848533|058964|266685|451709|652685|849804|085619|272196|457871|652828|854438|089190|295562|464526|680985|864062|104207|298821|495614|684352|882940|133104|306540|496743|690241|888081|145838|307493|539658|697900|891241|146329|310866|542156|703204|897976|152041|320626|543133|723275|915717|171576|344828|547927|750687|935059|174529|346195|555027|758240|945334|177235|349238|561516|758953|947181|181044|351099|579289|762249|956036|183629|380319|579801|764110|959478|187485|386469|585403|769397|965444|192160|391132|600575|772913|977090|211873|423596|603573|780147|987736,True,https://myhora.com/lottery/result-01-08-2550.aspx,2007-08-01-BE2550.html
2007-07-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กรกฎาคม 2550,2550,527384,6,105|183|334|947,77,527383|527385,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 07 หมายเลข 527384 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 63 หมายเลข 527384,117662|238718|309983|816189|834231,069135|336709|399414|673672|864714|079393|348566|442521|844412|979056,007514|256521|363055|619110|858067|017171|259726|370493|643158|883425|019279|272108|446378|650502|887570|063718|287360|489151|670141|899388|103484|287979|497873|686320|904008|103891|296306|506864|694637|906004|109420|297214|514672|722013|911501|123473|299504|529137|782282|935758|140203|341917|612516|800093|946282|154687|354231|613867|857969|955141,003956|205616|391628|663754|795022|006632|236078|393792|666433|830647|027373|240186|427806|677991|833961|030815|248861|447341|678124|840358|031029|259412|461119|683962|843381|066431|270883|475336|685444|850131|071811|280562|478491|686636|886764|080081|288144|506044|687408|886832|094831|295891|519679|687729|890425|095903|296230|526629|688980|902330|096282|308290|527992|693065|919344|125348|318576|564691|696194|944925|140255|330683|571987|699127|945284|142326|340091|578897|700771|948615|150088|342341|583077|722229|956531|160280|349944|588038|764800|958261|173633|354572|617785|767452|975659|178411|355915|644818|780672|985610|182788|370894|649748|781183|986585|189643|385659|651763|782211|998148,True,https://myhora.com/lottery/result-16-07-2550.aspx,2007-07-16-BE2550.html
2007-07-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กรกฎาคม 2550,2550,565151,6,146|287|638|949,76,565150|565152,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 19 หมายเลข 565151 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 55 หมายเลข 565151,381012|474300|567467|697849|843433,069065|253141|389192|680415|821607|160170|372227|529221|797378|944929,008092|288081|418454|548001|842333|079993|291140|445162|572997|911273|106171|310302|452107|579829|925049|119858|313300|476175|621049|969289|133394|318213|516614|629569|973957|140139|324546|523576|670040|978763|150962|340093|525563|747094|980885|195735|367256|526775|767143|984216|244797|376121|536423|775882|992167|276316|390672|544298|798311|992973,002167|234215|430932|615443|828704|006824|237328|441710|615856|836713|015534|250704|488140|631827|837532|034338|258753|495050|632419|845132|038981|266632|496237|652077|846660|047141|277328|498396|688208|873366|047184|284577|499700|688377|874227|069389|284831|503438|706462|875255|079572|285206|518576|711177|880360|080751|301462|521103|723847|896917|100135|314914|523339|740798|900945|113141|326094|529267|748587|901086|115161|338063|531863|748927|912657|132906|372111|541753|774301|945071|155584|373500|557503|785456|946383|163210|397639|569390|787968|954914|171814|399647|581400|815806|957813|173138|404851|596837|819597|979159|184662|425342|600920|820683|979352|224925|426589|601820|822399|985395,True,https://myhora.com/lottery/result-01-07-2550.aspx,2007-07-01-BE2550.html
2007-06-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มิถุนายน 2550,2550,393194,6,424|589|907|989,41,393195|393193,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 19 หมายเลข 393194 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 60 หมายเลข 393194,416062|504706|542137|855158|857322,007856|081609|111104|355413|738966|072285|109535|180659|611167|740142,003308|282169|422866|608044|769793|007404|282308|439202|614011|787569|016272|291491|446817|615473|790048|032726|315995|481322|662790|790580|033383|360544|484164|671422|801214|047407|364278|495986|687533|913683|056702|389018|497331|700790|921519|089946|397508|587594|722142|930054|146290|408384|597095|723502|969629|180803|412584|598299|731635|983720,031406|174528|460370|619228|813079|036293|205005|471005|634306|821643|037876|205237|489986|664892|823442|045565|206152|491223|670136|823642|058285|210741|497824|672213|831426|069181|220105|510154|676148|840386|102859|253962|510265|680998|859222|106381|307603|515416|682365|872791|115133|328825|522064|691122|900225|117759|376646|526314|725765|921156|121071|382970|529460|728578|927320|128520|386444|532119|746006|938806|130901|391266|534426|760800|941814|132738|398756|534634|775542|952481|140492|406322|545931|776355|954835|143485|413340|558855|780578|955468|162115|421916|561622|795034|960729|164043|423592|591095|797267|966292|171288|425193|604673|797972|988861|172441|445415|612855|807787|991289,True,https://myhora.com/lottery/result-16-06-2550.aspx,2007-06-16-BE2550.html
2007-06-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มิถุนายน 2550,2550,836393,6,242|433|523|739,05,836394|836392,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 23 หมายเลข 836393 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 63 หมายเลข 836393,077220|257992|307518|347241|963894,055735|245619|344805|831296|883955|144484|301318|391552|840645|915958,044951|205987|477675|638048|808488|055054|226710|481060|670664|822461|058730|259729|493870|694555|828779|060080|278257|510268|696846|878458|062857|279630|542008|717115|884161|073487|317999|544330|718338|907092|106920|319088|573834|738438|912633|138597|405652|587712|775531|914030|192920|443460|622680|789948|979862|196596|458894|625441|801174|986010,022842|247438|433564|571918|735712|044745|254089|439182|571976|752145|053844|283623|447049|579441|752979|059413|300993|456512|586979|775527|066585|301242|467674|600687|818031|075388|301306|470431|607641|826566|096090|302436|494838|613387|828533|106086|308922|505706|629297|839480|120750|319459|506595|640821|862762|126345|327260|518102|662575|888232|134626|327299|527434|670668|898192|157389|328392|531997|671850|906969|164172|328847|533975|687931|911552|165190|369414|555624|697569|925871|175596|374675|556285|704143|939272|183396|382589|558860|706971|940714|187876|396136|562322|715451|954058|206177|397873|565055|715750|956260|211606|412015|569297|726208|960964|230933|422918|571699|735006|969221,True,https://myhora.com/lottery/result-01-06-2550.aspx,2007-06-01-BE2550.html
2007-05-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤษภาคม 2550,2550,232897,6,585|751|858|924,25,232898|232896,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 17 หมายเลข 232897 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 62 หมายเลข 232897,038262|258743|804596|979170|994298,004654|083154|253233|830240|936647|061264|170496|294913|924311|998575,009826|284802|503644|669326|855113|050867|286369|504926|684534|876227|069199|291575|512563|687667|882922|073048|389681|555374|713283|892412|094197|417141|555577|725121|895260|107374|428761|560707|739570|898427|178839|437420|572645|748286|921305|180291|453136|576686|755511|933341|185413|470310|579569|791848|946226|197010|490233|637747|826385|984120,001389|222852|430839|642163|871536|015676|246954|434522|653769|873972|024355|259739|436388|667613|876137|027996|265153|466037|689461|883801|035284|278381|471964|692584|889388|041729|279920|506319|694159|896297|043373|291425|512375|720675|907927|077788|299585|522337|728210|910294|090271|337415|548682|743836|931788|109021|342210|559632|766733|936050|116627|342303|567010|777780|941439|158305|342496|597252|777969|943650|165194|346243|600711|779077|948473|169946|350411|622301|784564|949712|174350|358077|630888|786158|952527|176030|362825|636553|829816|960198|183573|373996|638930|836541|963024|194261|377957|639138|842286|967014|198430|391946|640268|857970|973877|203670|401387|640984|861703|999102,True,https://myhora.com/lottery/result-16-05-2550.aspx,2007-05-16-BE2550.html
