draw_date,draw_date_text,year_be,first_prize,first_prize_digits,last3_numbers,last2_number,near_first_prize,special_first_prize_raw,prize2_numbers,prize3_numbers,prize4_numbers,prize5_numbers,has_detail_section,source_url,source_file
2018-04-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 เมษายน 2561,2561,739229,6,076|526,60,739228|739230,,004343|255410|484069|729318|752707,031824|484283|596118|635275|775373|093588|504806|629281|728582|900658,033644|272530|400976|618693|765870|053691|275180|475398|623429|795858|054683|288010|476501|624250|818134|079396|306952|503792|641803|827121|105888|330018|514189|653732|855600|176714|336590|519273|655259|858286|181129|346945|529582|659331|911543|236015|352462|559309|665438|917019|243002|375652|612739|681610|979826|260685|388862|616173|697169|984556,002977|192754|401866|654364|826604|004717|199175|417119|667308|829547|006466|199451|421020|669905|829934|010223|217504|423032|676994|868640|064942|238094|427164|688349|874364|080965|242762|449801|700322|881092|083488|262522|473417|722788|883593|084470|277461|510007|726693|895224|086572|285384|524817|738106|902984|086937|293069|528000|757338|911829|093959|296444|538285|757351|912087|099817|296545|543929|771855|912332|130721|299719|569008|790416|939485|131088|306035|583104|791987|952445|131846|308616|624916|792171|955162|138560|313152|629214|792299|961613|144199|340700|638533|798649|972249|146765|349760|639401|800756|983932|151087|376286|643179|819204|992853|165061|400981|652354|820713|999810,True,https://myhora.com/lottery/result-16-04-2561.aspx,2018-04-16-BE2561.html
2018-04-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 เมษายน 2561,2561,412073,6,638|924,85,412072|412074,,051910|249823|391099|427106|467257,101094|188987|359609|466229|690617|130951|353775|383759|503647|820723,004470|239639|435575|595493|825985|024254|242964|465889|619515|853688|026024|267289|474030|624317|869005|067337|335596|485230|638624|920851|133202|360168|514808|647586|928416|143734|373326|515212|671130|938481|147436|375055|528780|680821|968128|164485|381104|530413|790229|980957|170994|400087|533853|791545|984999|236527|432673|535322|807600|987410,012733|241563|463729|580610|851637|046217|266274|465497|583070|852001|046540|281768|473938|637720|867611|066444|291316|488365|639815|867872|080323|294304|503272|639819|867992|093002|299987|507671|645600|873299|096373|317078|510605|660546|878569|097831|328990|512356|696113|880524|110460|362439|514347|698519|886610|113749|368277|515046|698553|896317|114613|371861|515827|705800|907896|146727|372582|519499|706870|913717|169829|381572|520252|709304|914087|170207|383686|540986|727646|914512|173691|412270|544271|734384|939671|184176|417124|547624|767999|947246|189915|435876|554678|797387|966477|193216|436444|561460|813890|985425|205475|449369|561638|819525|991458|223882|455373|565242|823232|994281,True,https://myhora.com/lottery/result-01-04-2561.aspx,2018-04-01-BE2561.html
2018-03-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มีนาคม 2561,2561,218559,6,205|489,82,218558|218560,,197966|452512|525852|599382|713887,047089|264692|320270|858618|959641|058213|275487|542603|954249|998667,010284|228393|420979|668514|852772|023687|240414|486615|669767|905960|046879|252833|490412|670891|914697|059973|263834|506888|691128|932920|061273|284760|512015|705023|933590|066411|336176|533791|719319|959190|122303|356569|539621|726702|965041|133665|382494|589223|752498|971561|161193|385972|602218|801765|971965|217580|392325|607793|836402|994214,003995|187148|375660|594262|839474|038248|191534|379333|601391|842980|046175|195727|402471|603196|850618|048236|197316|406089|627233|860336|063084|209261|416077|635455|866627|063231|220323|419750|664219|888783|084533|227768|423530|673485|907240|094212|246602|436415|678950|913350|106984|250174|461583|697554|940177|119200|253830|461795|698057|943362|132184|253863|473788|700054|944017|132463|255937|488035|705726|944933|147417|255995|489226|726760|952827|152020|292784|523076|758013|963151|158910|292954|524798|766904|963153|160483|326430|537587|770729|969425|166838|332866|539757|771567|978383|169960|343873|549910|793530|979567|181040|361719|558854|802980|983723|184657|373748|582041|805470|987982,True,https://myhora.com/lottery/result-16-03-2561.aspx,2018-03-16-BE2561.html
2018-03-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 มีนาคม 2561,2561,759415,6,589|723,29,759414|759416,,349580|512224|741654|847817|968589,051847|315630|425611|581582|863360|193810|321385|460143|601005|930214,015727|185029|371568|621758|839204|026981|210847|390835|693441|851159|045867|240111|398479|698784|864696|070712|273514|430068|716490|894536|076002|287832|443322|750865|910272|102417|296806|478639|779849|933947|103979|303960|498313|784313|954660|126074|327692|503459|785915|983573|152334|352995|544791|801754|990151|169125|361494|554295|835924|994306,004981|200418|428060|633033|832527|014457|209754|434244|638841|835575|024682|220381|434842|645336|838127|033463|228411|467021|649458|842461|038047|238839|472058|663095|860866|055924|269176|480166|672259|891309|061679|295378|489883|708698|897474|062141|297330|492351|710373|898484|068241|300371|497518|746684|900803|075465|303591|501558|746951|903575|077812|316252|512784|746954|910988|085405|328938|526177|752628|918245|094672|330559|529317|790901|937239|097708|342789|569966|798339|945681|143457|346820|580596|806804|967730|149945|352349|586403|807790|968658|159934|375417|612687|809022|970069|160420|395440|625162|809742|976427|176100|398210|625434|812475|985027|194019|413416|628783|824971|991249,True,https://myhora.com/lottery/result-02-03-2561.aspx,2018-03-02-BE2561.html
2018-02-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กุมภาพันธ์ 2561,2561,309915,6,230|748,39,309914|309916,,008653|172414|476523|897483|978335,073826|214038|446034|692602|769017|138750|237810|571080|720737|836929,006546|240891|341578|506481|781332|008176|254285|359128|511968|846292|070802|270953|387780|518292|860946|080759|272091|390889|528250|887485|125617|273402|394149|528848|942760|145726|300155|443230|575425|951008|156460|303965|445970|575621|965251|169112|305531|454644|579234|973668|214678|329795|462474|604811|974053|233921|331896|506415|687564|995439,008067|171483|333402|616216|845285|010239|173928|341583|617222|853277|017346|175058|364699|620165|856535|043161|178178|393484|639766|862485|046848|180101|402020|641809|877513|056317|181156|409530|658512|878100|059822|185151|410508|663398|885444|061762|194284|418779|673396|887186|064890|200694|421883|686580|920600|066156|214140|426796|718655|932911|097066|227199|432021|727044|934584|109571|231901|469348|732405|943071|124012|265766|470792|740830|962087|124575|269728|475398|744276|969370|129078|276774|480994|758963|969899|139113|296607|543875|771767|972082|154872|301026|550374|772038|972301|161522|304520|571281|787628|972303|164411|305081|572845|818097|994609|171324|316789|611619|831228|995916,True,https://myhora.com/lottery/result-16-02-2561.aspx,2018-02-16-BE2561.html
2018-02-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กุมภาพันธ์ 2561,2561,026853,6,181|519,31,026852|026854,,176248|625633|669525|713539|958517,083574|209320|637456|740707|866388|116158|252942|665506|850651|911157,035066|262149|327547|490390|754469|062514|263933|346759|505822|772657|088350|283149|389349|535689|812978|096137|302894|391398|607463|835069|096266|306935|405023|650057|849628|181677|307705|428730|675117|898403|200461|311011|428958|691245|915501|204752|318215|438466|704455|935137|220478|318606|447299|727732|960051|229527|325759|482662|737580|960960,006005|221989|428345|612449|771426|031284|229276|437208|620902|772856|049109|256455|443273|630488|781037|049196|257581|475423|631541|800724|058017|259693|479950|636961|805474|059231|260540|499368|643520|817195|065098|294128|507825|656321|827587|077032|309661|510979|670003|886577|079112|342654|515188|671801|887141|080159|354820|517164|673111|896225|084349|357612|519335|683640|913936|084626|367346|535995|699599|923582|088951|375677|575388|703792|926633|089228|385593|583338|711901|927106|100324|386828|587958|722232|958319|104221|392450|595636|723933|970760|136559|394001|597950|731917|985643|138769|398047|600933|739645|985723|178417|401239|604742|753310|996189|211688|414925|607708|759686|997298,True,https://myhora.com/lottery/result-01-02-2561.aspx,2018-02-01-BE2561.html
2018-01-17,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 17 มกราคม 2561,2561,203823,6,236|397,50,203822|203824,,116718|343155|483289|824233|975112,109826|193892|371726|771571|968571|147219|215855|540866|879177|990812,005086|247328|488038|606338|876795|042081|258249|521081|608561|884165|058036|261991|521346|610908|891101|103702|267270|526004|632038|918475|106980|275712|543694|695445|920832|158218|304004|559366|784103|934107|175431|319123|567648|785377|938869|176723|381234|572864|824700|947781|210039|401179|598930|841338|964234|211806|446195|600686|875401|975455,001199|219175|411747|565276|799958|008087|220272|423949|568179|825132|014898|225529|432513|572672|861991|018216|229409|448901|577660|876267|036819|245350|462708|581415|892189|048563|251032|464249|607616|895133|052294|268700|471565|613964|903873|068031|269685|474572|654135|909881|069074|272184|489156|655078|926672|087804|274365|492228|678269|928508|088435|276769|495403|686054|934688|089065|279510|499049|692723|939654|106221|306722|502545|719826|939803|136148|311937|511367|722215|949992|177009|331999|518931|739890|953829|199481|335836|530300|747278|969613|209065|353106|530341|752874|975410|217039|366759|547186|768497|978432|219000|391353|557662|770904|982798|219023|395528|562788|793940|991039,True,https://myhora.com/lottery/result-17-01-2561.aspx,2018-01-17-BE2561.html
2017-12-30,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 30 ธันวาคม 2560,2560,911234,6,504|953,98,911233|911235,,086171|514304|758601|856803|872227,010001|118009|124051|785457|889258|046314|119676|394820|884944|999853,017728|205580|426466|601965|872978|058862|229426|434788|619041|881435|113199|243035|443394|641979|912745|141303|261970|447530|662122|916152|153397|280255|462934|686078|920367|155718|318926|467229|697624|924811|156524|329926|484993|702858|928243|171440|333479|583919|750098|932067|176009|382571|592800|807403|943983|201301|424268|598427|830399|961704,032894|247617|468376|647925|772180|048896|253246|472667|653836|799194|067655|257574|477421|663461|819977|070841|272644|489304|663587|821080|072551|273107|492150|674132|823527|076266|283852|511914|676077|827941|116247|287446|512140|684430|841028|125255|295794|517245|684839|850297|130000|301209|520896|690517|853720|133298|302592|535860|694216|855061|136369|319141|542443|701825|859371|150611|348094|544909|721167|864622|167510|360371|563933|721367|868228|180229|374131|570029|723836|882232|180958|411924|572291|727680|901594|190544|412925|596198|729884|908899|207706|415012|614414|730523|937839|214305|449752|617970|745063|945083|215753|454012|638386|760321|949138|228278|459777|643180|760803|988216,True,https://myhora.com/lottery/result-30-12-2560.aspx,2017-12-30-BE2560.html
2017-12-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ธันวาคม 2560,2560,955596,6,290|938,89,955595|955597,,176375|427257|536303|655903|900849,018285|425831|469455|695859|828161|235552|432883|612820|765964|896598,025656|206830|314111|396649|748334|026171|212972|314292|396713|781817|031609|218540|318166|401034|804097|031644|226284|327833|408075|809197|038409|251949|328794|507205|831087|099019|255779|342548|508622|842344|106241|272844|345277|511429|851193|114362|273411|354956|517131|864720|129595|286943|377763|629193|977518|165676|311142|385782|675122|992128,000080|152972|398541|592143|821365|021581|153659|410655|595629|825306|056261|173506|417891|653905|826557|058623|197154|420512|664508|830865|062352|204946|426367|664901|836897|065158|207927|426449|669804|848205|069655|209308|434746|670923|871865|076643|214468|436100|680967|880521|078315|226938|442709|684607|885530|079035|229310|473504|689483|909607|081890|244897|476373|704454|910486|082423|271978|491519|706964|918083|089940|281860|492126|720050|918281|098892|286351|494225|721153|929482|101550|289548|501321|765586|929838|115024|291381|506712|804944|935883|134797|292521|511539|809359|944016|135639|335286|517240|809618|949887|146037|343563|532147|814312|962196|147914|348198|548165|814745|987989,True,https://myhora.com/lottery/result-16-12-2560.aspx,2017-12-16-BE2560.html
2017-12-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ธันวาคม 2560,2560,451005,6,257|601,33,451004|451006,,012591|039045|448892|477450|932501,037832|135938|428682|650144|880676|091100|201592|584632|762782|912321,024010|147671|471342|619509|855057|026677|167413|475297|666149|861751|038018|187624|500325|716442|884099|057130|213972|500500|731969|904599|060106|242096|512451|750927|910732|078033|257622|530910|761457|910781|079707|286951|559491|787329|942497|104111|332735|564423|815570|943759|114416|397699|565704|818521|974840|126736|432456|565721|836315|985846,002067|131651|369621|608621|830525|011438|144069|391062|620463|830973|017368|146685|412771|622245|844399|038276|183603|413631|628884|850515|041274|195203|414258|650962|861386|043553|202825|424966|657935|861909|046610|211896|444286|667726|875550|048038|249765|449860|675716|879960|054706|266684|457455|681400|887640|055623|268883|467441|702373|894715|061128|275200|476223|702745|908663|062157|287127|486648|731624|926736|069972|294397|495665|738383|935523|081836|303755|525983|742283|948083|082470|312191|535453|766006|953238|097162|312203|538073|767692|963118|119589|321183|563770|792429|975093|121729|327689|583219|793746|982618|128211|352219|590187|794068|990031|131524|358856|600905|802693|995571,True,https://myhora.com/lottery/result-01-12-2560.aspx,2017-12-01-BE2560.html
2017-11-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤศจิกายน 2560,2560,292391,6,477|628,98,292390|292392,,021700|135424|357956|642849|803665,073181|228437|263038|312411|666338|168344|248877|309007|592098|687418,043852|306091|583735|654880|843736|077406|323268|583903|692971|873963|101685|351935|590052|715607|885485|112661|392581|600828|721771|899073|113126|415566|608794|724388|930909|136984|418208|611952|761758|950736|162108|457484|612774|773574|969400|210673|505130|624395|796973|974831|263683|527734|644405|811839|986391|299353|561729|650026|814596|999667,015218|176169|424234|641872|814789|025147|220511|445210|658210|833506|065767|233329|460255|665445|834542|085407|243962|466901|679592|844899|093394|254388|468042|686727|876094|096070|261511|468182|691884|888594|103903|278663|474126|711955|889521|108318|297622|493735|734355|901235|114164|310942|499981|744232|910145|120277|367290|503076|761140|925550|124903|370281|516697|762745|927312|130065|372925|517595|764627|933811|133507|374623|540387|765114|953426|133968|379050|587732|772325|963251|136913|379836|600995|773734|970163|147516|379983|601748|774653|973141|150620|404753|606080|776336|974059|162438|408627|617959|784913|977374|167432|413182|620572|793698|985180|172433|423662|626012|807242|992814,True,https://myhora.com/lottery/result-16-11-2560.aspx,2017-11-16-BE2560.html
2017-11-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 พฤศจิกายน 2560,2560,533726,6,036|485,85,533725|533727,,207204|440879|497237|617980|951035,195866|271632|356817|643292|852509|221435|331751|578206|824536|965400,001263|216680|428264|570718|773706|009858|227663|450928|575848|775833|070880|240610|469579|607203|788521|104008|247967|473765|622114|834022|124404|268386|501283|696245|873762|125838|281155|521350|698919|877149|129205|302041|540510|712207|889479|145388|379756|543337|724415|926624|156493|383075|556546|738140|931437|203055|411755|557169|764510|956856,006555|210554|424320|615441|857793|007883|229044|429901|617283|867177|017809|230161|456938|618915|873490|019293|235006|463861|640249|878860|038276|252163|467003|647038|892015|044624|260500|485599|670524|899309|047020|266801|489312|695390|901466|051909|269421|512292|698328|911913|070407|279935|522529|713448|924447|095244|298608|525959|730669|928129|098597|324029|528172|741700|929052|106578|329876|528280|765199|932719|113286|364734|537719|780694|942028|122017|372221|542591|798210|945762|145821|396723|544322|826783|952213|150996|399108|548390|830187|954310|154176|400566|554191|843336|957227|187116|401648|568991|845846|966534|194007|406118|573434|849567|972987|203781|410462|574226|855583|975753,True,https://myhora.com/lottery/result-01-11-2560.aspx,2017-11-01-BE2560.html
2017-10-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ตุลาคม 2560,2560,413494,6,128|287,86,413493|413495,,113700|192717|523302|626487|846800,046495|204205|357001|569159|624020|134024|318373|414157|600826|803589,017024|292027|463294|613846|763565|056921|307089|480177|646381|776484|058280|313446|497524|652287|817179|099681|323864|497893|664593|823930|101306|327633|524699|702438|836619|116496|328027|540594|702727|860365|129820|348507|547664|725252|899615|137073|361895|595201|725822|934745|226748|391310|604164|741664|992771|260248|432105|612382|748495|994690,008099|241766|457786|635206|857184|013532|248040|462609|640086|862625|014638|253847|475450|652379|867268|076957|254124|478565|656705|875810|084137|256289|478979|662356|900414|084909|268359|479308|665463|902792|087753|294885|488979|688176|908647|091763|296516|507750|701090|910924|096318|319542|509636|701409|912311|105723|331634|519246|707301|915849|109938|338312|529647|726611|928109|137909|346955|543026|750503|935412|143805|368619|545636|756877|938536|149733|384767|558721|763875|940476|188677|400620|597263|793759|940481|192860|409226|609776|796049|949770|205546|419310|616743|806778|961345|208042|426871|621337|817897|977679|214379|429806|621605|828549|982492|230647|451438|626879|837413|984770,True,https://myhora.com/lottery/result-16-10-2560.aspx,2017-10-16-BE2560.html
2017-10-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ตุลาคม 2560,2560,880714,6,462|952,52,880713|880715,,132325|442603|769598|799449|872750,067352|223485|277129|455352|721341|068861|244469|293449|653688|915956,016757|239340|374089|523809|769585|046802|239552|413609|533743|785443|053548|250290|419171|608244|806705|067255|278420|436947|657464|812277|069335|305891|456661|716399|823532|091101|306402|460979|734920|827533|143243|311443|463021|738722|837274|178984|343936|479702|739000|849589|215973|353967|479752|745284|860536|232802|359143|515527|756557|896393,009597|223975|424983|631473|805899|020567|228796|439969|638833|814126|026157|229680|466868|641873|820713|030173|234389|470379|642414|832389|030972|241043|471669|655113|834983|038022|249647|487496|673070|858899|096214|259257|508174|684217|872663|102573|261417|518469|686008|878612|114170|265192|526712|688135|879716|116708|327101|532141|715360|902344|119720|329918|551488|721891|920536|122424|330342|570742|724419|927540|123199|340984|581463|730554|931097|160934|345964|589155|738915|940121|161139|348732|595697|739700|940706|163600|352327|598683|762339|942423|206765|364062|604440|766746|946601|209519|378225|614841|776965|967761|210405|407999|618115|781684|978997|220049|420863|624880|789054|982501,True,https://myhora.com/lottery/result-01-10-2560.aspx,2017-10-01-BE2560.html
2017-09-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กันยายน 2560,2560,170143,6,340|388,71,170142|170144,,018054|359597|424930|633909|814198,311763|492957|732656|845351|919578|368554|619755|838566|898510|976015,010652|172358|319283|581625|790098|034287|185927|363110|585038|799779|057316|208639|376567|606631|849299|084097|215731|421948|667988|856499|089972|228474|428931|676280|872650|100914|233563|457909|692439|876510|108775|242281|479376|722639|927090|121377|249609|482409|757039|930832|146840|264721|561200|763518|957353|150646|314037|580833|779779|991662,000199|166595|329287|523385|782920|000224|172410|349523|533317|805431|014237|180959|355469|589355|808154|018724|203817|363266|592669|809304|028772|216381|383688|616185|809334|042576|218896|388891|625019|840942|042913|237157|399907|643314|855421|057887|249962|409605|652376|856170|068017|252789|424970|676486|856582|071022|261533|425140|686311|861538|077850|276743|425191|696009|900202|103379|281638|431777|708340|902742|110162|286084|436793|709831|903177|125714|287258|455271|720045|908896|136671|291304|455615|722206|932279|144556|293555|481463|726217|944165|147545|297208|488010|728757|948613|151375|305851|489004|739345|981149|151542|315862|498352|747133|981704|158549|320024|516692|769123|999232,True,https://myhora.com/lottery/result-16-09-2560.aspx,2017-09-16-BE2560.html
2017-09-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กันยายน 2560,2560,143224,6,195|278,65,143223|143225,,245802|591396|686809|694048|730988,084754|223213|264096|412056|570083|154083|226983|366909|524767|641037,004091|190735|337757|542288|724593|037907|213034|339064|550530|752724|043342|224166|407884|582554|781347|083483|240677|418005|582915|791879|085791|256149|424238|651508|876629|095967|263371|427786|660776|882196|108037|283928|428022|664109|899124|134119|285013|451347|715977|933793|157433|287071|461658|720988|939668|170226|319172|476426|722345|953063,029387|220952|430679|602934|809584|039617|224496|440043|621012|819918|040383|225783|444190|632388|820149|106709|232178|446812|634279|821040|109142|241680|451844|637488|855850|114121|251839|466654|640391|857416|128873|281286|477569|678964|860838|132281|291472|488953|680779|866711|133823|293261|503113|681010|889223|138484|311789|503613|687937|907397|138867|321995|516639|692765|915019|154937|348030|518366|698233|923179|156894|358273|519033|698907|930913|159741|362734|526414|701402|948796|167230|364259|561157|709595|950266|180564|370800|563189|736853|975773|183329|376110|576236|739132|982952|208758|410952|576524|756700|983542|211600|415995|580849|769267|985237|213836|430317|602298|807695|987139,True,https://myhora.com/lottery/result-01-09-2560.aspx,2017-09-01-BE2560.html
2017-08-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 สิงหาคม 2560,2560,715431,6,253|945,37,715430|715432,,050755|160502|333699|780589|831514,052996|250641|449343|595146|726484|225617|405059|536750|692474|730077,004485|212628|390517|706379|806567|022824|221340|432642|729865|817787|055909|230363|453205|738435|832863|077788|239136|543939|773262|834982|134941|266094|574494|779529|865922|150289|283410|599179|787856|872000|156238|300187|600815|800093|916450|171206|341919|608804|803794|932568|175538|344030|666395|804463|940765|185177|351288|701423|805108|998017,005199|252637|405647|566943|787316|027485|264422|410869|585959|792228|031706|276589|414351|586501|803617|041922|283333|415073|590351|803618|047402|289988|416008|594712|806724|050640|306448|420039|595576|823160|074261|329587|428697|597312|833795|077895|332900|429215|616334|834830|084107|353080|443902|618547|839419|088088|355276|474669|622539|860626|153681|357422|492291|634070|873826|162776|365052|499170|636534|884166|215481|365344|507588|660122|884504|216619|373700|508266|691014|905625|219113|380484|509465|709020|909725|226572|386971|524382|711941|935058|227804|394092|537852|714663|937441|229390|395287|553298|743270|947786|232305|399093|561896|766356|956462|249779|404049|563600|767254|966447,True,https://myhora.com/lottery/result-16-08-2560.aspx,2017-08-16-BE2560.html
2017-08-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 สิงหาคม 2560,2560,756519,6,787|989,36,756518|756520,,041938|042845|062174|173091|219884,007796|267271|395048|569285|878635|083769|275503|484725|632363|946999,020121|138420|420988|618387|854714|039972|163593|459671|661963|892798|041809|167502|468365|662429|902349|057379|179457|491283|673149|929369|062733|251024|506953|681124|930813|069686|325835|516477|682387|935699|093823|331560|520884|713643|946172|131825|344126|551240|752516|959667|134990|359454|563783|799366|965006|137645|382981|571436|837031|988721,007542|204511|438244|629873|785644|010147|206021|443565|638123|791628|054209|210536|445313|642022|795262|059828|220342|485463|668434|802362|061881|275428|507291|668513|807351|065139|280009|508349|679839|829636|082194|287935|509567|685955|833125|082779|292585|512441|692935|833531|089115|317127|536854|698212|833905|094111|323603|550918|712284|840855|109888|328828|557057|712843|850989|114932|351045|572490|726550|863341|149705|355296|576528|730527|878853|162885|357270|591519|736364|883974|163973|370208|601114|743123|898319|166751|371905|609875|743496|900336|169235|404835|610782|747385|903764|182409|420506|615146|750766|913713|185188|421124|617811|753076|924989|189725|430714|627599|765988|975039,True,https://myhora.com/lottery/result-01-08-2560.aspx,2017-08-01-BE2560.html
2017-07-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กรกฎาคม 2560,2560,820327,6,390|823,87,820326|820328,,222770|531543|621393|773338|993082,051784|200954|319735|469187|623850|123834|272422|403163|496299|759630,002351|188840|391936|610585|809930|093815|214284|419364|623886|814512|096284|235843|464286|636642|840057|106966|280954|516079|669536|869812|114617|288408|523624|670565|894115|133896|296432|524513|677274|894736|137417|315288|543856|734672|925574|142427|315864|546778|741024|928047|146311|334019|551291|757494|951729|173410|388917|585480|800077|980831,014058|234019|453067|689824|809678|033912|234379|464931|698046|812788|061418|244933|492954|710858|822803|079198|254527|500608|712482|842211|080928|256991|500610|713518|854177|082445|263487|516227|716428|876261|093704|269784|521813|719424|916254|101343|283097|527807|745834|927209|112500|297301|533079|750990|927263|120016|313650|549415|751642|938317|123350|337268|552860|751865|942995|137483|359126|554198|755065|945767|164761|372508|557406|759604|948652|172412|380060|563398|762144|953977|181182|399099|582970|769655|957117|182638|410815|602771|772016|965347|202337|417908|610177|781615|975172|224418|427320|641495|792628|976519|225278|430079|658854|799157|993413|227350|443403|674692|804427|994704,True,https://myhora.com/lottery/result-16-07-2560.aspx,2017-07-16-BE2560.html
2017-07-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กรกฎาคม 2560,2560,112360,6,005|688,26,112359|112361,,139531|150906|370407|560877|711250,100448|166103|433940|551506|752676|105853|233511|446690|730453|876750,001747|204864|389301|633843|764975|054349|209928|390060|638006|766652|079709|223072|407832|659013|787747|085749|255398|442569|696619|807771|087524|292896|447184|702856|847061|089330|307305|452553|707053|849142|095907|309289|486912|742359|860977|174769|345739|520175|744536|938127|185658|351272|530263|748806|989233|202006|355300|617826|757438|989388,013042|201824|337070|562785|780279|017371|201830|349497|571513|782044|019148|206488|352209|579023|789347|028294|213847|364074|583809|796912|029229|226363|373376|587245|827974|035361|229187|389956|613137|838906|055098|229234|400849|623393|845860|060508|232906|417362|627014|874745|066399|246649|429766|637745|876354|080013|266405|437709|657983|880556|088664|270252|451175|661480|881222|090007|278313|455022|667930|884432|093838|279638|469555|690104|886542|105736|288153|470768|692698|912517|110880|297141|472230|703651|917022|130471|309877|483363|707027|946022|134925|314205|498779|713256|952753|159612|316528|505668|718495|956895|167484|319920|520961|735793|978271|188941|327723|526053|774819|999744,True,https://myhora.com/lottery/result-01-07-2560.aspx,2017-07-01-BE2560.html
2017-06-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มิถุนายน 2560,2560,943142,6,373|740,47,943141|943143,,132638|468073|569856|741768|783352,074200|185966|281764|758373|964747|176203|274366|359895|934554|970026,095717|255433|422932|629695|782134|108104|264908|424533|637458|797530|118584|271063|432049|651415|824043|145610|303631|505836|652973|842539|150857|337356|525232|660813|860826|173990|343690|559675|685040|898855|208843|353051|589117|711750|902544|216100|355049|603456|719963|942270|246220|362623|625240|721893|982319|250253|394935|627508|774959|998471,012156|222141|388731|537136|784982|022474|224547|397516|540048|785881|043195|235554|411126|561059|809111|058445|253129|411786|563295|815799|073322|255899|418328|568822|817561|082821|256158|419738|573304|818635|086892|261854|439403|595561|819460|098192|277744|444743|596039|827703|103466|283068|445296|623484|841782|109013|292056|446054|632801|850973|110671|316164|448072|635589|853699|111525|337602|451569|644961|870690|119785|346659|467035|655745|883861|144383|349128|469178|658454|925137|147582|349199|473346|660085|937225|151734|356110|484640|680066|940924|164599|357822|487485|700273|945051|165418|358387|518900|715511|946010|169072|379191|528423|723775|990100|203988|381086|535340|727592|990168,True,https://myhora.com/lottery/result-16-06-2560.aspx,2017-06-16-BE2560.html
2017-06-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มิถุนายน 2560,2560,053630,6,581|881,61,053629|053631,,289856|300558|525252|555938|629977,063756|175213|290274|657661|707525|135635|252583|599637|695937|999340,024875|294266|437535|549189|773214|071708|309249|447690|551583|778595|091076|325448|448202|561589|802858|126579|350435|452587|576543|849767|143166|368262|473210|594238|853120|174218|388875|486717|660729|883851|196728|408872|492358|708675|886914|201757|410919|493455|744339|905119|260469|431672|493520|747835|973095|270229|433989|499318|773193|987271,000643|155810|388968|603765|828136|014525|162155|391729|610310|832180|023177|193821|397422|618725|832387|026358|203236|403194|648902|832452|030019|207254|411029|653254|833238|034296|211376|419467|665960|847977|039149|221165|434249|669892|849099|040982|248456|438489|671069|856321|050358|266703|443587|673752|865634|071525|268066|457478|682456|899325|075921|291253|486776|689135|909403|079360|309257|489973|693421|940604|083027|315477|490425|717826|943919|093372|368332|519002|733207|955586|096443|368703|523490|745085|955863|102007|373123|556536|748353|957561|110044|373752|558157|761134|959382|119436|378497|563228|770267|963286|127358|379704|563769|782717|970592|128070|388274|563851|797355|999315,True,https://myhora.com/lottery/result-01-06-2560.aspx,2017-06-01-BE2560.html
